City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Pokhara,NP,2021-07-23 00:29:57,28.2333,83.9833,73.31,89,100,2.01
296,Mabay,PH,2021-07-23 00:29:57,6.0577,124.4666,82.36,79,99,4.56
297,Port Hardy,CA,2021-07-23 00:29:57,50.6996,-127.4199,57.2,68,100,2.37
298,Luanda,AO,2021-07-23 00:29:58,-8.8368,13.2343,73.4,78,75,4.61
299,Puerto Ayora,EC,2021-07-23 00:29:58,-0.7393,-90.3518,72.55,86,99,8.01
300,Walvis Bay,NA,2021-07-23 00:29:58,-22.9575,14.5053,49.15,71,0,8.05
301,Kudahuvadhoo,MV,2021-07-23 00:29:58,2.6708,72.8944,82.44,74,97,12.44
302,Wangkui,CN,2021-07-23 00:29:59,46.8333,126.5,79.92,74,52,11.92
303,Bambanglipuro,ID,2021-07-23 00:29:59,-7.95,110.2833,75.83,85,31,3.29
304,Kinsale,IE,2021-07-23 00:29:59,51.7075,-8.5306,65.57,88,40,9.22
305,Flin Flon,CA,2021-07-23 00:30:00,54.7682,-101.865,76.19,65,40,8.05
306,Lavumisa,SZ,2021-07-23 00:30:00,-27.31,31.892,47.64,63,0,3.36
307,Krasnoselkup,RU,2021-07-23 00:30:00,65.7,82.4667,60.51,74,100,2.75
308,Cap Malheureux,MU,2021-07-23 00:27:45,-19.9842,57.6142,70.29,69,46,3.0
309,Havoysund,NO,2021-07-23 00:30:01,70.9963,24.6622,43.68,77,100,20.85
310,Smithers,CA,2021-07-23 00:30:01,54.7804,-127.1743,66.52,42,75,6.91
311,Porto Uniao,BR,2021-07-23 00:30:01,-26.2381,-51.0783,48.76,80,0,1.5
312,Juru,MY,2021-07-23 00:30:01,5.312,100.4423,83.91,86,20,6.91
313,Cidreira,BR,2021-07-23 00:30:02,-30.1811,-50.2056,58.69,85,90,15.32
314,Mirnyy,RU,2021-07-23 00:29:24,62.5353,113.9611,57.92,95,100,9.53
315,Baykit,RU,2021-07-23 00:30:04,61.67,96.37,69.19,56,35,1.79
316,Asyut,EG,2021-07-23 00:30:04,27.181,31.1837,83.97,45,1,9.06
317,Kribi,CM,2021-07-23 00:30:05,2.95,9.9167,74.71,91,100,7.78
318,Gushikawa,JP,2021-07-23 00:30:05,26.3544,127.8686,80.19,89,75,29.93
319,Kuliyapitiya,LK,2021-07-23 00:30:05,7.4688,80.0401,82.08,88,100,10.25
320,Espinosa,BR,2021-07-23 00:30:06,-14.9261,-42.8192,66.0,65,1,8.03
321,Ahipara,NZ,2021-07-23 00:30:06,-35.1667,173.1667,58.82,66,1,7.56
322,Ternate,ID,2021-07-23 00:27:47,0.8,127.4,81.91,80,71,11.65
323,Buluang,PH,2021-07-23 00:30:07,13.3068,123.3425,81.23,88,100,17.98
324,Makakilo City,US,2021-07-23 00:27:54,21.3469,-158.0858,86.32,54,75,13.8
325,Nha Trang,VN,2021-07-23 00:30:07,12.25,109.1833,84.2,63,100,4.88
326,Traralgon,AU,2021-07-23 00:30:07,-38.1833,146.5333,49.91,77,91,1.48
327,Oussouye,SN,2021-07-23 00:30:07,12.485,-16.5469,84.38,76,99,10.45
328,Alizai,PK,2021-07-23 00:30:08,33.5383,70.3462,80.33,53,0,2.95
329,Barga,IT,2021-07-23 00:30:08,44.0742,10.4808,70.97,95,0,1.81
330,Mayor Pablo Lagerenza,PY,2021-07-23 00:30:08,-19.9309,-60.7718,70.84,33,0,4.65
331,Maarianhamina,AX,2021-07-23 00:30:08,60.0973,19.9348,57.06,77,0,5.75
332,Inuvik,CA,2021-07-23 00:30:09,68.3499,-133.7218,63.36,82,75,13.8
333,Porto Belo,BR,2021-07-23 00:30:09,-27.1578,-48.5531,63.16,87,2,6.53
334,Balkanabat,TM,2021-07-23 00:30:10,39.5108,54.3671,90.19,16,18,7.87
335,Pudozh,RU,2021-07-23 00:30:10,61.8099,36.5345,52.84,97,100,2.77
336,Biltine,TD,2021-07-23 00:30:10,14.5333,20.9167,75.79,76,100,7.45
337,Altay,CN,2021-07-23 00:30:11,47.8667,88.1167,73.9,47,100,8.46
338,Macau,MO,2021-07-23 00:30:11,22.2006,113.5461,87.08,84,20,4.61
339,Shimoda,JP,2021-07-23 00:30:12,34.6667,138.95,86.11,72,19,6.49
340,Ngaoundere,CM,2021-07-23 00:30:12,7.3167,13.5833,63.75,96,100,1.86
341,Nuevitas,CU,2021-07-23 00:30:12,21.5453,-77.2644,83.64,84,5,11.23
342,North Battleford,CA,2021-07-23 00:25:46,52.7834,-108.2847,85.82,19,3,15.17
343,Parry Sound,CA,2021-07-23 00:30:00,45.3501,-80.033,70.92,60,54,6.85
344,Guanica,PR,2021-07-23 00:30:13,17.9716,-66.908,84.02,79,1,5.01
345,Waipawa,NZ,2021-07-23 00:30:13,-41.4122,175.5153,53.29,64,23,4.88
346,Nedjo,ET,2021-07-23 00:30:13,9.5046,35.5019,56.91,92,97,1.01
347,Egvekinot,RU,2021-07-23 00:28:22,66.3167,-179.1667,45.68,70,82,5.86
348,Agirish,RU,2021-07-23 00:30:14,61.9247,63.0231,53.02,98,100,12.93
349,Uruguaiana,BR,2021-07-23 00:30:14,-29.7547,-57.0883,62.53,72,0,6.91
350,Jega,NG,2021-07-23 00:30:14,12.2175,4.3792,79.72,69,78,13.11
351,Rio Grande,BR,2021-07-23 00:27:28,-32.035,-52.0986,53.94,80,83,9.48
352,Porto Santo,PT,2021-07-23 00:30:15,33.072,-16.3415,73.31,88,20,13.8
353,Along,IN,2021-07-23 00:30:15,28.1667,94.7667,80.64,83,14,1.23
354,Touros,BR,2021-07-23 00:30:15,-5.1989,-35.4608,76.1,85,26,13.65
355,Port Augusta,AU,2021-07-23 00:30:16,-32.5,137.7667,51.94,84,99,7.02
356,Manakara,MG,2021-07-23 00:30:16,-22.1333,48.0167,63.52,93,48,5.06
357,Kutum,SD,2021-07-23 00:30:16,14.2,24.6667,71.4,71,82,9.95
358,Hualmay,PE,2021-07-23 00:30:16,-11.0964,-77.6139,64.08,83,11,9.69
359,Coihaique,CL,2021-07-23 00:27:10,-45.5752,-72.0662,40.95,70,75,4.61
360,Carutapera,BR,2021-07-23 00:30:17,-1.195,-46.02,75.74,89,10,5.64
361,Port Lincoln,AU,2021-07-23 00:30:17,-34.7333,135.8667,56.5,69,59,11.27
362,Prince George,CA,2021-07-23 00:29:01,53.9166,-122.753,62.29,59,75,1.01
363,Andros Town,BS,2021-07-23 00:30:17,24.7,-77.7667,84.16,69,99,10.51
364,Fortuna,US,2021-07-23 00:30:18,40.5982,-124.1573,83.19,66,20,17.27
365,Talnakh,RU,2021-07-23 00:30:18,69.4865,88.3972,56.88,69,100,1.7
366,Asilah,MA,2021-07-23 00:30:18,35.465,-6.0348,76.96,72,99,5.35
367,High Prairie,CA,2021-07-23 00:30:18,55.4334,-116.4858,63.7,46,88,17.6
368,Ponca City,US,2021-07-23 00:30:19,36.707,-97.0856,89.56,50,1,4.0
369,Preobrazheniye,RU,2021-07-23 00:29:24,42.9019,133.9064,82.62,71,5,2.68
370,Anchorage,US,2021-07-23 00:29:33,61.2181,-149.9003,70.68,73,40,5.75
371,Katherine,AU,2021-07-23 00:30:19,-14.4667,132.2667,75.52,50,24,5.75
372,Empangeni,ZA,2021-07-23 00:30:19,-28.762,31.8933,48.87,38,0,6.38
373,Vao,NC,2021-07-23 00:30:20,-22.6667,167.4833,69.28,68,22,4.9
374,Saint-Leu,RE,2021-07-23 00:30:20,-21.15,55.2833,65.26,63,2,2.71
375,Huarmey,PE,2021-07-23 00:30:20,-10.0681,-78.1522,64.54,84,17,8.61
376,Kapenguria,KE,2021-07-23 00:30:21,1.2511,35.0895,55.0,84,0,4.34
377,Hofn,IS,2021-07-23 00:27:19,64.2539,-15.2082,53.29,97,100,3.06
378,Olafsvik,IS,2021-07-23 00:27:57,64.8945,-23.7142,52.0,97,100,11.34
379,Marzuq,YE,2021-07-23 00:30:21,14.4,46.4667,77.13,58,69,2.64
380,Panama City,PA,2021-07-23 00:26:07,8.9936,-79.5197,84.15,84,40,5.75
381,Selfoss,IS,2021-07-23 00:30:21,63.9331,-20.9971,55.29,97,100,7.63
382,Svarstad,NO,2021-07-23 00:30:21,59.399,9.9698,63.82,89,0,3.09
383,Te Anau,NZ,2021-07-23 00:30:22,-45.4167,167.7167,48.16,72,8,2.08
384,Rio Gallegos,AR,2021-07-23 00:30:22,-51.6226,-69.2181,39.25,60,0,13.8
385,Seoul,KR,2021-07-23 00:30:22,37.5683,126.9778,87.37,62,0,2.3
386,Iquique,CL,2021-07-23 00:28:16,-20.2208,-70.1431,59.04,79,33,0.76
387,Kupang,ID,2021-07-23 00:30:23,-10.1667,123.5833,77.58,50,20,2.3
388,Orsha,BY,2021-07-23 00:30:23,54.5153,30.4053,54.18,82,4,7.43
389,Kashan,IR,2021-07-23 00:30:23,33.9831,51.4364,90.95,16,0,1.41
390,Novikovo,RU,2021-07-23 00:30:17,51.1537,37.8879,54.45,63,0,6.78
391,Naples,IT,2021-07-23 00:30:23,40.8333,14.25,76.77,83,0,3.44
392,Caceres,ES,2021-07-23 00:30:24,39.522,-6.3748,71.8,44,63,4.25
393,Saiha,IN,2021-07-23 00:30:24,22.4833,92.9667,72.43,99,100,2.37
394,Sao Filipe,CV,2021-07-23 00:30:24,14.8961,-24.4956,74.16,86,9,7.16
395,Naze,JP,2021-07-23 00:26:35,28.3667,129.4833,77.92,91,100,26.33
396,Glubokiy,RU,2021-07-23 00:30:25,48.5217,40.3258,69.19,56,100,11.5
397,Loreto,MX,2021-07-23 00:30:25,22.2667,-101.9667,66.06,71,68,10.92
398,Lorengau,PG,2021-07-23 00:28:30,-2.0226,147.2712,83.53,77,53,7.25
399,Roros,NO,2021-07-23 00:30:25,62.5747,11.3842,48.04,76,90,12.66
400,Havre-Saint-Pierre,CA,2021-07-23 00:27:52,50.2334,-63.5986,59.36,94,90,5.75
401,Codrington,AU,2021-07-23 00:28:35,-38.2667,141.9667,43.77,93,100,9.64
402,Abha,SA,2021-07-23 00:25:33,18.2164,42.5053,62.85,88,75,4.61
403,Chester,US,2021-07-23 00:29:50,40.1254,-75.8749,75.4,67,1,3.44
404,Puteyets,RU,2021-07-23 00:30:26,65.1716,57.091,48.79,58,7,5.73
405,Tres Arroyos,AR,2021-07-23 00:30:26,-38.3739,-60.2798,51.31,69,95,10.98
406,Broome,US,2021-07-23 00:30:26,42.2506,-75.833,67.57,70,1,4.61
407,Allende,MX,2021-07-23 00:27:38,25.2833,-100.0167,88.99,59,88,6.93
408,Warrington,GB,2021-07-23 00:30:27,53.3925,-2.5802,71.8,80,0,1.01
409,Labuhan,ID,2021-07-23 00:30:27,-6.8844,112.2051,80.4,75,9,6.42
410,Mikumi,TZ,2021-07-23 00:30:27,-7.4041,36.9831,64.56,92,67,3.13
411,Pimentel,PE,2021-07-23 00:30:27,-6.8367,-79.9342,66.99,83,10,4.0
412,Pacasmayo,PE,2021-07-23 00:30:28,-7.4006,-79.5714,64.06,85,16,12.15
413,Lukovetskiy,RU,2021-07-23 00:30:28,64.2956,41.9211,42.78,97,100,3.4
414,Zwedru,LR,2021-07-23 00:30:28,6.0667,-8.1281,70.95,98,99,3.0
415,Mantua,IT,2021-07-23 00:30:28,45.1667,10.7833,74.35,78,6,1.01
416,Itupiranga,BR,2021-07-23 00:30:29,-5.1347,-49.3267,75.81,52,5,2.13
417,Pafos,CY,2021-07-23 00:25:39,34.7667,32.4167,76.91,78,0,4.61
418,Mocuba,MZ,2021-07-23 00:30:29,-16.8392,36.9856,65.12,97,16,1.48
419,Sitka,US,2021-07-23 00:30:29,57.0531,-135.33,60.69,72,90,8.05
420,Udaipura,IN,2021-07-23 00:30:30,23.0833,78.5,75.79,89,100,4.43
421,Horta,PT,2021-07-23 00:30:30,38.5333,-28.6333,67.55,77,10,6.93
422,Galesong,ID,2021-07-23 00:30:30,-5.3166,119.3661,77.02,67,43,6.33
423,Hami,CN,2021-07-23 00:30:30,42.8,93.45,93.07,26,100,10.25
424,Hovd,MN,2021-07-23 00:30:31,48.0056,91.6419,76.6,25,100,3.38
425,Deyang,CN,2021-07-23 00:30:31,31.1302,104.382,79.79,82,8,4.76
426,Sinnamary,GF,2021-07-23 00:28:30,5.3833,-52.95,79.72,84,30,9.8
427,Deer Lake,CA,2021-07-23 00:30:31,49.1667,-57.4316,49.86,100,90,12.66
428,Pemangkat,ID,2021-07-23 00:30:32,1.1667,108.9667,82.09,78,62,5.91
429,Baruun-Urt,MN,2021-07-23 00:30:32,46.6806,113.2792,70.81,64,10,12.1
430,Avera,US,2021-07-23 00:30:32,33.194,-82.5271,84.7,72,96,4.85
431,Pochutla,MX,2021-07-23 00:29:06,15.7432,-96.4661,88.83,76,57,4.18
432,Pisco,PE,2021-07-23 00:27:43,-13.7,-76.2167,62.65,77,90,14.97
433,Murgab,TM,2021-07-23 00:30:32,37.4966,61.9714,76.87,44,0,4.61
434,Ngerengere,TZ,2021-07-23 00:30:33,-6.75,38.1167,69.4,85,98,4.29
435,Sorland,NO,2021-07-23 00:26:39,67.667,12.6934,49.53,76,100,13.0
436,Ramkola,IN,2021-07-23 00:30:33,26.9042,83.8411,82.53,85,28,7.76
437,Riviere-Au-Renard,CA,2021-07-23 00:30:34,48.9957,-64.3971,61.09,86,91,7.58
438,Berdigestyakh,RU,2021-07-23 00:30:34,62.0989,126.6992,74.79,45,100,4.76
439,Aklavik,CA,2021-07-23 00:29:06,68.2191,-135.0107,63.32,54,58,20.71
440,Dakar,SN,2021-07-23 00:28:11,14.6937,-17.4441,78.93,73,75,9.22
441,Cabedelo,BR,2021-07-23 00:30:34,-6.9811,-34.8339,74.07,83,94,12.41
442,Adamovka,RU,2021-07-23 00:30:35,51.5223,59.9396,73.56,53,98,4.72
443,Salto,UY,2021-07-23 00:30:35,-31.3833,-57.9667,59.88,80,4,6.62
444,Ajdabiya,LY,2021-07-23 00:30:35,30.7554,20.2263,76.95,72,0,11.41
445,Araguacu,BR,2021-07-23 00:30:35,-12.9306,-49.8264,77.85,37,98,5.32
446,Bundaberg,AU,2021-07-23 00:25:38,-24.85,152.35,68.29,64,19,9.22
447,Dillon,US,2021-07-23 00:30:36,34.4166,-79.3712,87.26,56,0,3.09
448,Wairoa,NZ,2021-07-23 00:30:36,-39.0333,177.3667,56.61,83,96,5.99
449,Port Hedland,AU,2021-07-23 00:27:19,-20.3167,118.5667,66.25,77,55,4.61
450,Purpe,RU,2021-07-23 00:30:36,64.4803,76.6897,66.36,63,100,7.87
451,Shumskiy,RU,2021-07-23 00:30:37,54.8318,99.1328,68.14,57,0,2.28
452,Mitsamiouli,KM,2021-07-23 00:30:37,-11.3847,43.2844,76.84,65,7,10.96
453,Laguna,US,2021-07-23 00:30:37,38.421,-121.4238,103.44,23,1,5.01
454,Kandrian,PG,2021-07-23 00:30:38,-6.2167,149.55,78.35,91,100,8.05
455,Split,HR,2021-07-23 00:30:38,43.5089,16.4392,75.31,43,0,5.75
456,Bamiantong,CN,2021-07-23 00:30:38,44.9333,130.5333,85.37,64,100,4.43
457,Gazoros,GR,2021-07-23 00:30:39,41.0167,23.7667,79.2,48,100,0.94
458,Tammisaari,FI,2021-07-23 00:30:39,59.9736,23.4339,59.9,81,19,10.83
459,San Patricio,US,2021-07-23 00:30:39,28.017,-97.5169,87.66,69,87,12.73
460,Rawson,AR,2021-07-23 00:30:16,-43.3002,-65.1023,54.34,42,100,10.4
461,Yanji,CN,2021-07-23 00:30:39,42.9075,129.5078,85.12,62,100,1.77
462,Oxelosund,SE,2021-07-23 00:30:40,58.6706,17.1015,66.13,68,0,6.91
463,Ukiah,US,2021-07-23 00:30:40,39.1502,-123.2078,99.45,20,1,8.05
464,Shelburne,CA,2021-07-23 00:30:40,44.0787,-80.2041,68.27,53,68,5.17
465,Toowoomba,AU,2021-07-23 00:30:40,-27.55,151.9667,54.34,87,100,5.84
466,Iracoubo,GF,2021-07-23 00:30:41,5.4802,-53.2011,78.87,86,89,9.6
467,Dobryatino,RU,2021-07-23 00:30:41,55.5055,41.3195,56.05,58,100,4.81
468,Ambon,ID,2021-07-23 00:30:41,-3.6954,128.1814,77.14,94,40,3.44
469,Yumen,CN,2021-07-23 00:30:42,40.2833,97.2,83.46,31,27,14.45
470,Richards Bay,ZA,2021-07-23 00:30:42,-28.783,32.0377,56.43,36,1,16.91
471,Caconda,AO,2021-07-23 00:30:42,-13.7333,15.0667,50.34,24,9,4.14
472,Awjilah,LY,2021-07-23 00:29:48,29.1081,21.2869,78.73,64,0,16.28
473,Coromandel,BR,2021-07-23 00:30:43,-18.4733,-47.2003,62.47,48,6,7.61
474,Eydhafushi,MV,2021-07-23 00:30:43,5.1033,73.0708,82.53,77,100,16.71
475,Paamiut,GL,2021-07-23 00:30:43,61.994,-49.6678,41.38,97,58,2.98
476,Palmira,CO,2021-07-23 00:30:43,3.5394,-76.3036,78.28,65,75,9.22
477,Broken Hill,AU,2021-07-23 00:27:22,-31.95,141.4333,44.31,93,90,17.27
478,Petropavlovsk-Kamchatskiy,RU,2021-07-23 00:30:44,53.0452,158.6483,55.99,100,90,6.71
479,Maragogi,BR,2021-07-23 00:30:44,-9.0122,-35.2225,73.09,83,23,11.3
480,Roma,US,2021-07-23 00:30:05,43.2128,-75.4557,69.91,66,1,9.22
481,Muborak,UZ,2021-07-23 00:30:44,39.2553,65.1528,79.75,22,0,8.25
482,Paracatu,BR,2021-07-23 00:30:45,-17.2222,-46.8747,66.02,42,31,3.04
483,Le Port,RE,2021-07-23 00:30:45,-20.9373,55.2919,66.2,68,5,7.52
484,Pecos,US,2021-07-23 00:30:45,31.4229,-103.4932,95.09,23,1,8.05
485,Narsaq,GL,2021-07-23 00:28:39,60.9167,-46.05,48.42,94,75,6.2
486,Port Blair,IN,2021-07-23 00:30:45,11.6667,92.75,82.38,85,86,21.18
487,La Crosse,US,2021-07-23 00:30:46,43.8014,-91.2396,84.13,73,20,10.36
488,Ponta Delgada,PT,2021-07-23 00:29:57,37.7333,-25.6667,65.12,77,20,5.75
489,Wewak,PG,2021-07-23 00:30:46,-3.5534,143.6268,82.54,76,41,6.8
490,Airai,TL,2021-07-23 00:27:11,-8.9266,125.4092,66.74,32,14,2.44
491,Mill Valley,US,2021-07-23 00:30:46,37.906,-122.545,87.6,78,10,10.0
492,Minsk,BY,2021-07-23 00:30:47,53.9,27.5667,51.55,77,31,7.78
493,Sabzevar,IR,2021-07-23 00:30:47,36.2126,57.6819,80.98,21,1,4.09
494,Srednekolymsk,RU,2021-07-23 00:29:12,67.45,153.6833,65.73,43,21,11.61
495,Englewood,US,2021-07-23 00:30:47,39.6478,-104.9878,92.3,35,75,1.99
496,Lamar,US,2021-07-23 00:28:47,33.6668,-95.5836,89.51,62,1,8.05
497,Nioro,GM,2021-07-23 00:30:47,13.35,-15.75,77.92,78,5,9.44
498,Khao Wong,TH,2021-07-23 00:30:48,16.7001,104.0902,76.66,98,100,12.1
499,Tezu,IN,2021-07-23 00:30:48,27.9167,96.1667,84.31,77,22,0.74
500,Morrope,PE,2021-07-23 00:30:48,-6.5417,-80.0111,66.81,79,10,12.55
501,Hillsboro,US,2021-07-23 00:27:30,45.5229,-122.9898,84.99,37,1,8.05
502,Polunochnoye,RU,2021-07-23 00:30:49,60.8697,60.4153,53.4,98,100,9.44
503,Atlantic City,US,2021-07-23 00:28:19,39.3643,-74.4229,76.48,69,1,5.75
504,Orcopampa,PE,2021-07-23 00:30:49,-15.2661,-72.3417,49.08,41,94,4.03
505,Jalu,LY,2021-07-23 00:30:49,29.0331,21.5482,78.78,61,0,16.73
506,Carmen,MX,2021-07-23 00:27:14,18.6333,-91.8333,87.84,70,40,9.22
507,Sao Miguel,BR,2021-07-23 00:30:49,-5.4667,-35.3667,75.97,84,17,15.01
508,Komsomolskoye,RU,2021-07-23 00:30:50,55.2567,47.5461,49.96,82,3,7.58
509,Bansgaon,IN,2021-07-23 00:30:50,26.5586,83.3481,83.59,83,12,7.4
510,Sept-Iles,CA,2021-07-23 00:27:08,50.2001,-66.3821,65.25,76,75,3.0
511,Kannur,IN,2021-07-23 00:30:50,11.8675,75.3576,76.75,88,100,11.5
512,Umea,SE,2021-07-23 00:30:51,63.8284,20.2597,52.92,71,0,11.5
513,Urengoy,RU,2021-07-23 00:30:51,65.9667,78.3667,59.32,59,100,4.97
514,Matay,EG,2021-07-23 00:30:51,28.419,30.7792,81.41,51,0,8.01
515,Coahuayana,MX,2021-07-23 00:30:51,18.7333,-103.6833,81.88,84,100,2.57
516,Micheweni,TZ,2021-07-23 00:30:52,-4.9667,39.8333,74.21,82,5,11.65
517,Pangnirtung,CA,2021-07-23 00:30:52,66.1451,-65.7125,44.74,78,99,4.72
518,Kalmunai,LK,2021-07-23 00:30:08,7.4167,81.8167,79.86,67,100,7.83
519,Kita,ML,2021-07-23 00:30:52,13.0349,-9.4895,75.31,87,100,3.18
520,Okha,RU,2021-07-23 00:30:09,53.5739,142.9478,72.28,70,52,3.62
521,Gwadar,PK,2021-07-23 00:30:52,25.1216,62.3254,83.7,87,0,6.51
522,Sabya,SA,2021-07-23 00:30:53,17.1495,42.6254,76.62,77,100,8.59
523,Qazvin,IR,2021-07-23 00:30:53,36.2797,50.0049,77.29,58,0,7.61
524,Perelyub,RU,2021-07-23 00:30:53,51.8667,50.3667,61.66,74,100,9.71
525,San Lazaro,BZ,2021-07-23 00:30:53,18.0387,-88.6622,85.78,85,90,4.52
526,Asfi,MA,2021-07-23 00:30:54,32.2994,-9.2372,71.47,77,99,13.94
527,Graham,US,2021-07-23 00:30:54,47.0529,-122.2943,78.13,37,1,4.61
528,Ginir,ET,2021-07-23 00:30:54,7.1333,40.7,57.69,75,49,8.86
529,Eureka,US,2021-07-23 00:30:54,40.8021,-124.1637,65.12,68,3,5.99
530,Half Moon Bay,US,2021-07-23 00:30:55,37.4636,-122.4286,87.12,71,1,13.8
531,Hays,US,2021-07-23 00:30:55,30.0502,-98.0336,82.13,67,0,9.13
532,Kanye,BW,2021-07-23 00:30:55,-24.9667,25.3327,32.4,50,0,6.89
533,Shaowu,CN,2021-07-23 00:30:56,27.3409,117.4831,85.55,68,0,2.26
534,Lowestoft,GB,2021-07-23 00:30:56,52.4752,1.7516,61.02,88,1,5.91
535,Canutama,BR,2021-07-23 00:30:56,-6.5339,-64.3831,77.5,54,10,2.1
536,Poltavka,RU,2021-07-23 00:30:56,54.3663,71.7632,67.8,56,0,8.1
537,Lata,PT,2021-07-23 00:30:56,40.1629,-8.3327,63.05,97,99,0.83
538,Matamoros,MX,2021-07-23 00:30:57,25.5333,-103.25,86.11,49,90,0.0
539,Neiafu,TO,2021-07-23 00:30:57,-18.65,-173.9833,83.08,74,40,8.05
540,Williams Lake,CA,2021-07-23 00:30:57,52.1415,-122.1445,69.37,26,75,1.99
541,Catalca,TR,2021-07-23 00:30:58,41.1432,28.4615,75.96,64,2,11.45
542,Dombarovskiy,RU,2021-07-23 00:30:58,50.7587,59.5386,73.45,54,54,7.0
543,Burnie,AU,2021-07-23 00:29:17,-41.0667,145.9167,49.91,83,99,12.57
544,Mogadishu,SO,2021-07-23 00:30:58,2.0371,45.3438,76.64,85,46,21.79
545,Qasigiannguit,GL,2021-07-23 00:30:58,68.8193,-51.1922,44.85,89,100,0.78
546,Leo,BF,2021-07-23 00:30:59,11.1,-2.1,74.55,82,36,5.84
547,Telma,RU,2021-07-23 00:30:59,52.6983,103.7097,63.61,95,100,3.38
548,Shu,KZ,2021-07-23 00:29:59,43.5983,73.7614,71.22,52,0,6.4
549,Komsomolskiy,UZ,2021-07-23 00:30:59,40.4272,71.7189,74.62,38,0,6.91
550,Batagay-Alyta,RU,2021-07-23 00:30:59,67.8006,130.4114,68.79,39,47,5.91
551,Aykino,RU,2021-07-23 00:31:00,62.2248,49.9922,49.86,59,98,2.93
552,Bangalore,IN,2021-07-23 00:31:00,12.9762,77.6033,69.44,100,75,11.5
553,Vila Franca Do Campo,PT,2021-07-23 00:31:00,37.7167,-25.4333,64.81,82,18,4.25
554,Kamsack,CA,2021-07-23 00:31:00,51.5667,-101.9009,84.65,38,0,12.73
555,Szentistvan,HU,2021-07-23 00:31:01,47.7667,20.6667,66.07,63,100,5.35
556,Yarega,RU,2021-07-23 00:31:01,63.4354,53.5765,48.94,60,1,3.87
